Chrom	Start	End	Module	Gene	Sample
chr9	134268459	134270264	Module_38628	PRRC2B	48h_sample
chr9	134268459	134270264	Module_38628	PRRC2B	6h_sample
chr9	134268459	134270264	Module_38628	PRRC2B	3h_sample
chr9	134268459	134270264	Module_38628	PRRC2B	72h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	48h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	72h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	12h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	6h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	0h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	24h_sample
chr9	134311563	134312966	Module_38640	PRRC2B	3h_sample
chr9	134268459	134270264	Module_38628	POMT1	3h_sample
chr9	134268459	134270264	Module_38628	UCK1	3h_sample
chr10	134330347	134331188	Module_5403	INPP5A	6h_sample
chr10	134330347	134331188	Module_5403	INPP5A	48h_sample
chr10	134330347	134331188	Module_5403	INPP5A	3h_sample
chr10	134330347	134331188	Module_5403	INPP5A	12h_sample
chr10	134330347	134331188	Module_5403	INPP5A	24h_sample
chr10	134330347	134331188	Module_5403	INPP5A	0h_sample
chr9	134577251	134577751	Module_38646	RAPGEF1	6h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	48h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	24h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	6h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	0h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	3h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	72h_sample
chr9	134614226	134615920	Module_38650	RAPGEF1	12h_sample
chr9	134630020	134630622	Module_38651	RAPGEF1	6h_sample
chr9	134630020	134630622	Module_38651	RAPGEF1	12h_sample
chr9	134630020	134630622	Module_38651	RAPGEF1	3h_sample
chr9	134630020	134630622	Module_38651	RAPGEF1	0h_sample
chr9	134630020	134630622	Module_38651	RAPGEF1	24h_sample
chr7	134760340	134760991	Module_35084	TMEM140	12h_sample
chr7	134760340	134760991	Module_35084	TMEM140	0h_sample
chr7	134760340	134760991	Module_35084	TMEM140	24h_sample
chr7	134760340	134760991	Module_35084	TMEM140	6h_sample
chr2	134959837	134961073	Module_21021	MGAT5	0h_sample
chr2	134959837	134961073	Module_21021	MGAT5	6h_sample
chr2	134959837	134961073	Module_21021	MGAT5	12h_sample
chr9	135060293	135061366	Module_38665	NTNG2	72h_sample
chr9	135060293	135061366	Module_38665	NTNG2	48h_sample
chr7	135246225	135246805	Module_35096	CNOT4	0h_sample
chr7	135246225	135246805	Module_35096	CNOT4	6h_sample
chr7	135246225	135246805	Module_35096	CNOT4	3h_sample
chr7	135246225	135246805	Module_35096	CNOT4	12h_sample
chr7	135246225	135246805	Module_35096	CNOT4	24h_sample
chr7	135246225	135246805	Module_35096	NUP205	0h_sample
chr7	135246225	135246805	Module_35096	NUP205	6h_sample
chr7	135246225	135246805	Module_35096	NUP205	3h_sample
chr7	135246225	135246805	Module_35096	NUP205	12h_sample
chr7	135246225	135246805	Module_35096	NUP205	24h_sample
chr9	135310120	135310642	Module_38673	TTF1	72h_sample
chr9	135310120	135310642	Module_38673	TTF1	48h_sample
chr9	135431426	135431926	Module_38675	BARHL1	72h_sample
chr9	135466414	135467128	Module_38678	BARHL1	72h_sample
chr9	135466414	135467128	Module_38678	DDX31	24h_sample
chr9	135466414	135467128	Module_38678	GTF3C4	24h_sample
chr5	135538339	135538839	Module_30344	SMAD5	48h_sample
chr5	135538356	135538856	Module_30345	SMAD5	72h_sample
chr6	135571747	135573061	Module_32869	MYB	24h_sample
chr6	135571747	135573061	Module_32869	MYB	72h_sample
chr6	135571747	135573061	Module_32869	MYB	48h_sample
chr6	135571747	135573061	Module_32869	MYB	12h_sample
chr6	135592123	135592798	Module_32870	MYB	12h_sample
chr6	135592123	135592798	Module_32870	MYB	24h_sample
chr6	135592123	135592798	Module_32870	MYB	0h_sample
chr6	135592123	135592798	Module_32870	AHI1	12h_sample
chr8	135844011	135845121	Module_36887	ZFAT	72h_sample
chr8	135844011	135845121	Module_36887	ZFAT	48h_sample
chr8	135844011	135845121	Module_36887	ZFAT	3h_sample
chr8	135844011	135845121	Module_36887	ZFAT	24h_sample
chr8	135844011	135845121	Module_36887	ZFAT	12h_sample
chr8	135844011	135845121	Module_36887	ZFAT	0h_sample
chr8	135844011	135845121	Module_36887	ZFAT	6h_sample
chr3	135915197	135915846	Module_26644	PPP2R3A	6h_sample
chr3	135915197	135915846	Module_26644	PPP2R3A	24h_sample
chr3	135915197	135915846	Module_26644	PPP2R3A	72h_sample
chr3	135915197	135915846	Module_26644	PPP2R3A	3h_sample
chr3	135915197	135915846	Module_26644	PPP2R3A	0h_sample
chr3	135915197	135915846	Module_26644	PPP2R3A	48h_sample
chr3	135915197	135915846	Module_26644	MSL2	6h_sample
chr3	135915197	135915846	Module_26644	MSL2	24h_sample
chr3	135915197	135915846	Module_26644	MSL2	72h_sample
chr3	135915197	135915846	Module_26644	MSL2	3h_sample
chr3	135915197	135915846	Module_26644	MSL2	0h_sample
chr3	135915197	135915846	Module_26644	MSL2	48h_sample
chr3	135915197	135915846	Module_26644	PCCB	6h_sample
chr3	135915197	135915846	Module_26644	PCCB	24h_sample
chr3	135915197	135915846	Module_26644	PCCB	72h_sample
chr3	135915197	135915846	Module_26644	PCCB	3h_sample
chr3	135915197	135915846	Module_26644	PCCB	0h_sample
chr3	135915197	135915846	Module_26644	PCCB	48h_sample
chr3	135915197	135915846	Module_26644	IL20RB	3h_sample
chr9	137029388	137030505	Module_38748	WDR5	12h_sample
chr9	137029388	137030505	Module_38748	WDR5	24h_sample
chr9	137029388	137030505	Module_38748	WDR5	0h_sample
chr9	137029388	137030505	Module_38748	WDR5	72h_sample
chr9	137029388	137030505	Module_38748	WDR5	3h_sample
chr9	137029388	137030505	Module_38748	WDR5	48h_sample
chr9	137029388	137030505	Module_38748	WDR5	6h_sample
chr9	137220295	137220813	Module_38754	RXRA	72h_sample
chr9	137220295	137220813	Module_38754	RXRA	48h_sample
chr5	137413704	137414274	Module_30353	WNT8A	48h_sample
chr5	137413704	137414274	Module_30353	WNT8A	72h_sample
chr9	137549982	137550741	Module_38763	COL5A1	48h_sample
chr9	137549982	137550741	Module_38763	COL5A1	24h_sample
chr9	137549982	137550741	Module_38763	COL5A1	6h_sample
chr9	137549982	137550741	Module_38763	COL5A1	0h_sample
chr9	137549982	137550741	Module_38763	COL5A1	72h_sample
chr5	137799539	137800202	Module_30366	REEP2	6h_sample
chr5	137799539	137800202	Module_30366	REEP2	72h_sample
chr5	137799539	137800202	Module_30366	REEP2	48h_sample
chr5	137799539	137800202	Module_30366	REEP2	24h_sample
chr5	137799539	137800202	Module_30366	REEP2	0h_sample
chr5	137799539	137800202	Module_30366	REEP2	12h_sample
chr5	137799539	137800202	Module_30366	EGR1	6h_sample
chr5	137799539	137800202	Module_30366	EGR1	12h_sample
chr5	137799539	137800202	Module_30366	ETF1	6h_sample
chr5	137799539	137800202	Module_30366	ETF1	72h_sample
chr5	137799539	137800202	Module_30366	ETF1	48h_sample
chr5	137799539	137800202	Module_30366	ETF1	24h_sample
chr5	137799539	137800202	Module_30366	ETF1	0h_sample
chr5	137799539	137800202	Module_30366	ETF1	12h_sample
chr5	137799539	137800202	Module_30366	HSPA9	72h_sample
chr5	137799539	137800202	Module_30366	HSPA9	0h_sample
chr5	137799539	137800202	Module_30366	HSPA9	12h_sample
chr5	137799539	137800202	Module_30366	KDM3B	72h_sample
chr5	137799539	137800202	Module_30366	KDM3B	0h_sample
chr5	137799539	137800202	Module_30366	KDM3B	12h_sample
chr9	137978845	137980961	Module_38769	OLFM1	48h_sample
chr9	137978845	137980961	Module_38769	OLFM1	3h_sample
chr9	137978845	137980961	Module_38769	OLFM1	0h_sample
chr9	137978845	137980961	Module_38769	OLFM1	6h_sample
chr9	137978845	137980961	Module_38769	OLFM1	72h_sample
chr9	137978845	137980961	Module_38769	OLFM1	12h_sample
chr9	137978845	137980961	Module_38769	OLFM1	24h_sample
chr3	138127757	138128520	Module_26671	MRAS	6h_sample
chr3	138127757	138128520	Module_26671	MRAS	3h_sample
chr3	138127757	138128520	Module_26671	MRAS	0h_sample
chr3	138127757	138128520	Module_26671	ESYT3	12h_sample
chr5	138281437	138282010	Module_30381	CTNNA1	72h_sample
chr5	138281437	138282010	Module_30381	CTNNA1	48h_sample
chr3	138553305	138554022	Module_26676	FOXL2	3h_sample
chr3	138553305	138554022	Module_26676	FOXL2	12h_sample
chr3	138633956	138635116	Module_26680	FOXL2	3h_sample
chr3	138633956	138635116	Module_26680	FOXL2	12h_sample
chr3	138553305	138554022	Module_26676	FAIM	12h_sample
chr3	138553305	138554022	Module_26676	FAIM	0h_sample
chr3	138553305	138554022	Module_26676	FAIM	72h_sample
chr3	138553305	138554022	Module_26676	FAIM	6h_sample
chr3	138553305	138554022	Module_26676	CEP70	12h_sample
chr3	138553305	138554022	Module_26676	CEP70	0h_sample
chr3	138553305	138554022	Module_26676	CEP70	72h_sample
chr3	138553305	138554022	Module_26676	RBP1	0h_sample
chr3	138633956	138635116	Module_26680	RBP1	0h_sample
chr7	138867008	138867789	Module_35143	TTC26	6h_sample
chr7	138867008	138867789	Module_35143	TTC26	3h_sample
chr7	138867008	138867789	Module_35143	TTC26	24h_sample
chr7	138867008	138867789	Module_35143	TTC26	0h_sample
chr7	138867008	138867789	Module_35143	TTC26	12h_sample
chr7	138867008	138867789	Module_35143	UBN2	3h_sample
chr7	138867008	138867789	Module_35143	UBN2	0h_sample
chr7	138867008	138867789	Module_35143	UBN2	12h_sample
chr7	138867008	138867789	Module_35143	ZC3HAV1	0h_sample
chr9	138896339	138896947	Module_38786	UBAC1	12h_sample
chr9	138896339	138896947	Module_38786	UBAC1	72h_sample
chr9	138896339	138896947	Module_38786	UBAC1	24h_sample
chr9	138896339	138896947	Module_38786	UBAC1	48h_sample
chr9	139001107	139002124	Module_38795	C9orf69	48h_sample
chr9	139001107	139002124	Module_38795	C9orf69	12h_sample
chr9	139001107	139002124	Module_38795	C9orf69	6h_sample
chr9	139001107	139002124	Module_38795	C9orf69	24h_sample
chr9	139001107	139002124	Module_38795	C9orf69	3h_sample
chr9	139001107	139002124	Module_38795	C9orf69	72h_sample
chr9	139001107	139002124	Module_38795	C9orf69	0h_sample
chr9	139001107	139002124	Module_38795	NACC2	48h_sample
chr9	139001107	139002124	Module_38795	NACC2	12h_sample
chr9	139001107	139002124	Module_38795	NACC2	24h_sample
chr9	139001107	139002124	Module_38795	NACC2	72h_sample
chr9	139001107	139002124	Module_38795	NACC2	0h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	12h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	0h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	72h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	48h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	3h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	6h_sample
chr6	139013410	139014626	Module_32916	CCDC28A	24h_sample
chr6	139013410	139014626	Module_32916	NHSL1	12h_sample
chr6	139013410	139014626	Module_32916	NHSL1	0h_sample
chr6	139013410	139014626	Module_32916	NHSL1	72h_sample
chr6	139013410	139014626	Module_32916	NHSL1	48h_sample
chr6	139013410	139014626	Module_32916	NHSL1	3h_sample
chr6	139013410	139014626	Module_32916	NHSL1	6h_sample
chr6	139013410	139014626	Module_32916	NHSL1	24h_sample
chr6	139013410	139014626	Module_32916	FLJ46906	72h_sample
chr6	139013410	139014626	Module_32916	FLJ46906	3h_sample
chr6	139013410	139014626	Module_32916	FLJ46906	24h_sample
chr5	139027802	139029574	Module_30408	UBE2D2	24h_sample
chr5	139027802	139029574	Module_30408	UBE2D2	48h_sample
chr5	139027802	139029574	Module_30408	UBE2D2	0h_sample
chr5	139027802	139029574	Module_30408	UBE2D2	72h_sample
chr5	139027802	139029574	Module_30408	UBE2D2	3h_sample
chr5	139027802	139029574	Module_30408	UBE2D2	6h_sample
chr5	139027802	139029574	Module_30408	CXXC5	24h_sample
chr5	139027802	139029574	Module_30408	CXXC5	48h_sample
chr5	139027802	139029574	Module_30408	CXXC5	0h_sample
chr5	139027802	139029574	Module_30408	CXXC5	72h_sample
chr5	139027802	139029574	Module_30408	CXXC5	3h_sample
chr5	139027802	139029574	Module_30408	CXXC5	6h_sample
chr5	139027802	139029574	Module_30408	CXXC5	12h_sample
chr5	139076119	139077278	Module_30425	CXXC5	48h_sample
chr5	139076119	139077278	Module_30425	CXXC5	6h_sample
chr5	139076119	139077278	Module_30425	CXXC5	72h_sample
chr5	139076119	139077278	Module_30425	CXXC5	12h_sample
chr5	139076119	139077278	Module_30425	CXXC5	3h_sample
chr5	139076119	139077278	Module_30425	CXXC5	0h_sample
chr5	139076119	139077278	Module_30425	CXXC5	24h_sample
chr5	139089836	139091790	Module_30430	CXXC5	0h_sample
chr5	139089836	139091790	Module_30430	CXXC5	6h_sample
chr5	139089836	139091790	Module_30430	CXXC5	12h_sample
chr5	139089836	139091790	Module_30430	CXXC5	3h_sample
chr5	139089836	139091790	Module_30430	CXXC5	24h_sample
chr9	139482348	139483282	Module_38836	NOTCH1	24h_sample
chr9	139482348	139483282	Module_38836	NOTCH1	6h_sample
chr9	139482348	139483282	Module_38836	NOTCH1	48h_sample
chr9	139482348	139483282	Module_38836	NOTCH1	3h_sample
chr9	139482348	139483282	Module_38836	NOTCH1	0h_sample
chr9	139482348	139483282	Module_38836	NOTCH1	12h_sample
chr6	139717063	139717625	Module_32938	CITED2	24h_sample
chr6	139717063	139717625	Module_32938	CITED2	6h_sample
chr6	139717063	139717625	Module_32938	CITED2	48h_sample
chr6	139717063	139717625	Module_32938	CITED2	72h_sample
chr9	139741469	139742571	Module_38867	PHPT1	12h_sample
chr9	139741469	139742571	Module_38867	PHPT1	48h_sample
chr9	139741469	139742571	Module_38867	PHPT1	0h_sample
chr9	139741469	139742571	Module_38867	PHPT1	3h_sample
chr9	139741469	139742571	Module_38867	PHPT1	72h_sample
chr9	139741469	139742571	Module_38867	PHPT1	6h_sample
chr9	139741469	139742571	Module_38867	PHPT1	24h_sample
chr9	139741469	139742571	Module_38867	TRAF2	12h_sample
chr9	139741469	139742571	Module_38867	TRAF2	48h_sample
chr9	139741469	139742571	Module_38867	TRAF2	0h_sample
chr9	139741469	139742571	Module_38867	TRAF2	3h_sample
chr9	139741469	139742571	Module_38867	TRAF2	72h_sample
chr9	139741469	139742571	Module_38867	TRAF2	6h_sample
chr9	139741469	139742571	Module_38867	TRAF2	24h_sample
chr9	139844262	139844870	Module_38873	TRAF2	24h_sample
chr9	139844262	139844870	Module_38873	TRAF2	0h_sample
chr9	139844262	139844870	Module_38873	TRAF2	6h_sample
chr9	139844262	139844870	Module_38873	TRAF2	48h_sample
chr9	139844262	139844870	Module_38873	TRAF2	72h_sample
chr9	139844262	139844870	Module_38873	TRAF2	3h_sample
chr9	139844262	139844870	Module_38873	TRAF2	12h_sample
chr9	139741469	139742571	Module_38867	RABL6	12h_sample
chr9	139741469	139742571	Module_38867	RABL6	3h_sample
chr9	139741469	139742571	Module_38867	RABL6	72h_sample
chr9	139741469	139742571	Module_38867	RABL6	24h_sample
chr9	139741469	139742571	Module_38867	EDF1	12h_sample
chr9	139741469	139742571	Module_38867	EDF1	48h_sample
chr9	139741469	139742571	Module_38867	EDF1	0h_sample
chr9	139741469	139742571	Module_38867	EDF1	3h_sample
chr9	139741469	139742571	Module_38867	EDF1	72h_sample
chr9	139741469	139742571	Module_38867	EDF1	6h_sample
chr9	139741469	139742571	Module_38867	EDF1	24h_sample
chr9	139741469	139742571	Module_38867	C9orf172	3h_sample
chr9	139741469	139742571	Module_38867	C9orf172	72h_sample
chr9	139741469	139742571	Module_38867	C9orf172	6h_sample
chr9	139741469	139742571	Module_38867	TMEM141	24h_sample
chr9	139844262	139844870	Module_38873	C9orf142	24h_sample
chr9	139844262	139844870	Module_38873	C9orf142	0h_sample
chr9	139844262	139844870	Module_38873	C9orf142	6h_sample
chr9	139844262	139844870	Module_38873	C9orf142	48h_sample
chr9	139844262	139844870	Module_38873	C9orf142	72h_sample
chr9	139844262	139844870	Module_38873	C9orf142	3h_sample
chr9	139844262	139844870	Module_38873	C9orf142	12h_sample
chr9	139844262	139844870	Module_38873	FBXW5	24h_sample
chr9	139844262	139844870	Module_38873	FBXW5	0h_sample
chr9	139844262	139844870	Module_38873	FBXW5	6h_sample
chr9	139844262	139844870	Module_38873	FBXW5	48h_sample
chr9	139844262	139844870	Module_38873	FBXW5	72h_sample
chr9	139844262	139844870	Module_38873	FBXW5	3h_sample
chr9	139844262	139844870	Module_38873	FBXW5	12h_sample
chr9	139844262	139844870	Module_38873	ABCA2	6h_sample
chr9	139844262	139844870	Module_38873	ABCA2	72h_sample
chr9	139844262	139844870	Module_38873	ABCA2	3h_sample
chr9	139844262	139844870	Module_38873	PTGDS	48h_sample
chr4	140097436	140100205	Module_28674	NDUFC1	24h_sample
chr4	140097436	140100205	Module_28674	NDUFC1	12h_sample
chr4	140097436	140100205	Module_28674	NDUFC1	72h_sample
chr4	140097436	140100205	Module_28674	NDUFC1	0h_sample
chr4	140097436	140100205	Module_28674	NDUFC1	3h_sample
chr4	140097436	140100205	Module_28674	NDUFC1	6h_sample
chr4	140097436	140100205	Module_28674	NAA15	24h_sample
chr4	140097436	140100205	Module_28674	NAA15	12h_sample
chr4	140097436	140100205	Module_28674	NAA15	72h_sample
chr4	140097436	140100205	Module_28674	NAA15	0h_sample
chr4	140097436	140100205	Module_28674	NAA15	3h_sample
chr4	140097436	140100205	Module_28674	NAA15	6h_sample
chr4	140097436	140100205	Module_28674	ELF2	24h_sample
chr4	140097436	140100205	Module_28674	ELF2	12h_sample
chr4	140097436	140100205	Module_28674	ELF2	48h_sample
chr4	140097436	140100205	Module_28674	ELF2	72h_sample
chr4	140097436	140100205	Module_28674	ELF2	0h_sample
chr4	140097436	140100205	Module_28674	ELF2	3h_sample
chr4	140097436	140100205	Module_28674	ELF2	6h_sample
chr4	140097436	140100205	Module_28674	MGARP	24h_sample
chr7	140148339	140149098	Module_35166	MKRN1	0h_sample
chr7	140148339	140149098	Module_35166	MKRN1	24h_sample
chr7	140148339	140149098	Module_35166	MKRN1	6h_sample
chr7	140148339	140149098	Module_35166	MKRN1	12h_sample
chr7	140148339	140149098	Module_35166	MKRN1	3h_sample
chr7	140148339	140149098	Module_35166	RAB19	24h_sample
chr7	140148339	140149098	Module_35166	RAB19	12h_sample
chr7	140148339	140149098	Module_35166	SLC37A3	12h_sample
chr5	140887411	140887911	Module_30470	PCDHGC4	72h_sample
chr5	140892887	140894245	Module_30473	PCDHGC4	72h_sample
chr5	140887411	140887911	Module_30470	PCDHGC3	72h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	24h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	0h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	3h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	6h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	48h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	12h_sample
chr5	140892887	140894245	Module_30473	PCDHGC3	72h_sample
chr5	140892887	140894245	Module_30473	PCDHGB7	24h_sample
chr5	140892887	140894245	Module_30473	PCDHGB7	48h_sample
chr5	140892887	140894245	Module_30473	PCDHGB7	72h_sample
chr5	140892887	140894245	Module_30473	PCDHGB4	48h_sample
chr5	140892887	140894245	Module_30473	PCDHGB6	48h_sample
chr5	140892887	140894245	Module_30473	PCDHGB6	72h_sample
chr5	140892887	140894245	Module_30473	PCDHGA11	72h_sample
chr5	141054245	141054824	Module_30479	ARAP3	3h_sample
chr5	141054245	141054824	Module_30479	ARAP3	12h_sample
chr5	141054245	141054824	Module_30479	ARAP3	24h_sample
chr5	141054245	141054824	Module_30479	ARAP3	0h_sample
chr5	141054245	141054824	Module_30479	ARAP3	6h_sample
chr5	141054245	141054824	Module_30479	FCHSD1	3h_sample
chr5	141054245	141054824	Module_30479	FCHSD1	12h_sample
chr5	141054245	141054824	Module_30479	FCHSD1	24h_sample
chr5	141054245	141054824	Module_30479	FCHSD1	0h_sample
chr5	141054245	141054824	Module_30479	FCHSD1	6h_sample
chr4	141071956	141073249	Module_28692	CLGN	3h_sample
chr4	141071956	141073249	Module_28692	CLGN	6h_sample
chr4	141071956	141073249	Module_28692	MAML3	3h_sample
chr4	141071956	141073249	Module_28692	MAML3	72h_sample
chr4	141071956	141073249	Module_28692	MAML3	24h_sample
chr4	141071956	141073249	Module_28692	MAML3	48h_sample
chr4	141071956	141073249	Module_28692	SCOC	3h_sample
chr4	141071956	141073249	Module_28692	SCOC	72h_sample
chr4	141071956	141073249	Module_28692	SCOC	6h_sample
chr4	141071956	141073249	Module_28692	SCOC	48h_sample
chr3	141086834	141087521	Module_26725	ZBTB38	3h_sample
chr3	141086834	141087521	Module_26725	ZBTB38	48h_sample
chr3	141086834	141087521	Module_26725	ZBTB38	6h_sample
chr3	141086834	141087521	Module_26725	ZBTB38	72h_sample
chr3	141086834	141087521	Module_26725	ZBTB38	12h_sample
chr3	141086834	141087521	Module_26725	ZBTB38	0h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	24h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	12h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	6h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	72h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	0h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	3h_sample
chr3	141120812	141121967	Module_26728	ZBTB38	48h_sample
chr3	141120812	141121967	Module_26728	RASA2	24h_sample
chr3	141120812	141121967	Module_26728	RASA2	6h_sample
chr3	141120812	141121967	Module_26728	RASA2	72h_sample
chr3	141120812	141121967	Module_26728	RASA2	0h_sample
chr3	141120812	141121967	Module_26728	RASA2	3h_sample
chr3	141120812	141121967	Module_26728	RASA2	48h_sample
chr3	141120812	141121967	Module_26728	TFDP2	72h_sample
chr5	141228770	141229492	Module_30487	GNPDA1	12h_sample
chr5	141228770	141229492	Module_30487	GNPDA1	24h_sample
chr5	141228770	141229492	Module_30487	GNPDA1	6h_sample
chr5	141228770	141229492	Module_30487	GNPDA1	0h_sample
chr5	141228770	141229492	Module_30487	GNPDA1	48h_sample
chr5	141228770	141229492	Module_30487	GNPDA1	72h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	12h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	24h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	6h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	0h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	48h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	3h_sample
chr5	141228770	141229492	Module_30487	KIAA0141	72h_sample
chr5	141228770	141229492	Module_30487	PCDH1	12h_sample
chr5	141228770	141229492	Module_30487	PCDH1	24h_sample
chr5	141228770	141229492	Module_30487	PCDH1	6h_sample
chr5	141228770	141229492	Module_30487	PCDH1	0h_sample
chr5	141228770	141229492	Module_30487	PCDH1	48h_sample
chr5	141228770	141229492	Module_30487	PCDH1	3h_sample
chr5	141228770	141229492	Module_30487	PCDH1	72h_sample
chr5	141228770	141229492	Module_30487	RNF14	12h_sample
chr5	141228770	141229492	Module_30487	RNF14	24h_sample
chr5	141228770	141229492	Module_30487	RNF14	6h_sample
chr5	141228770	141229492	Module_30487	RNF14	0h_sample
chr5	141228770	141229492	Module_30487	RNF14	48h_sample
chr5	141228770	141229492	Module_30487	RNF14	3h_sample
chr5	141228770	141229492	Module_30487	RNF14	72h_sample
chr5	141705375	141706063	Module_30506	SPRY4	3h_sample
chr5	141705375	141706063	Module_30506	SPRY4	12h_sample
chr5	141705375	141706063	Module_30506	SPRY4	6h_sample
chr5	141705375	141706063	Module_30506	SPRY4	48h_sample
chr5	141705375	141706063	Module_30506	SPRY4	24h_sample
chr5	141736230	141737109	Module_30507	SPRY4	0h_sample
chr5	141736230	141737109	Module_30507	SPRY4	6h_sample
chr5	141736230	141737109	Module_30507	SPRY4	3h_sample
chr5	141736230	141737109	Module_30507	SPRY4	12h_sample
chr5	141736230	141737109	Module_30507	SPRY4	48h_sample
chr5	141736230	141737109	Module_30507	SPRY4	24h_sample
chr5	141742124	141742667	Module_30508	SPRY4	3h_sample
chr5	141742124	141742667	Module_30508	SPRY4	0h_sample
chr5	141705375	141706063	Module_30506	LOC101926941	3h_sample
chr5	141736230	141737109	Module_30507	LOC101926941	3h_sample
chr5	141742124	141742667	Module_30508	LOC101926941	3h_sample
chr8	142318102	142319207	Module_36929	SLC45A4	3h_sample
chr8	142318102	142319207	Module_36929	SLC45A4	6h_sample
chr8	142318102	142319207	Module_36929	SLC45A4	48h_sample
chr8	142318102	142319207	Module_36929	SLC45A4	12h_sample
chr8	142318102	142319207	Module_36929	SLC45A4	72h_sample
chr8	142424771	142425784	Module_36934	SLC45A4	3h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	72h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	6h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	48h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	0h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	3h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	24h_sample
chr8	142424771	142425784	Module_36934	PTP4A3	12h_sample
chr8	142443732	142444617	Module_36940	PTP4A3	3h_sample
chr8	142443732	142444617	Module_36940	PTP4A3	6h_sample
chr8	142443732	142444617	Module_36940	PTP4A3	48h_sample
chr8	142443732	142444617	Module_36940	PTP4A3	0h_sample
chr8	142443732	142444617	Module_36940	PTP4A3	12h_sample
chr3	142580619	142581272	Module_26752	PLS1	24h_sample
chr3	142580619	142581272	Module_26752	PCOLCE2	24h_sample
chr3	142580619	142581272	Module_26752	PCOLCE2	48h_sample
chr3	142580619	142581272	Module_26752	PCOLCE2	3h_sample
chr3	142580619	142581272	Module_26752	PCOLCE2	12h_sample
chr3	142580619	142581272	Module_26752	PCOLCE2	0h_sample
chr5	142783880	142785357	Module_30516	NR3C1	6h_sample
chr5	142783880	142785357	Module_30516	NR3C1	12h_sample
chr5	142783880	142785357	Module_30516	NR3C1	24h_sample
chr5	142783880	142785357	Module_30516	NR3C1	0h_sample
chr5	142783880	142785357	Module_30516	NR3C1	3h_sample
chr6	143267028	143268964	Module_32958	AIG1	72h_sample
chr6	143267028	143268964	Module_32958	AIG1	3h_sample
chr6	143267028	143268964	Module_32958	AIG1	6h_sample
chr6	143267028	143268964	Module_32958	AIG1	24h_sample
chr6	143267028	143268964	Module_32958	AIG1	48h_sample
chr6	143267028	143268964	Module_32958	AIG1	12h_sample
chr6	143267028	143268964	Module_32958	HIVEP2	72h_sample
chr6	143267028	143268964	Module_32958	HIVEP2	3h_sample
chr6	143267028	143268964	Module_32958	HIVEP2	6h_sample
chr6	143267028	143268964	Module_32958	HIVEP2	24h_sample
chr6	143267028	143268964	Module_32958	HIVEP2	48h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	48h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	0h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	12h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	72h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	3h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	6h_sample
chr8	143497256	143498638	Module_36945	TSNARE1	24h_sample
chr8	143819885	143821246	Module_36963	LYNX1	0h_sample
chr8	143819885	143821246	Module_36963	LYNX1	6h_sample
chr8	143819885	143821246	Module_36963	LYNX1	3h_sample
