Chrom	Start	End	Module
chr7	150058549	150059258	Module_35301
chrX	150070695	150071329	Module_40156
chrX	150071668	150072168	Module_40157
chr7	150075235	150075799	Module_35302
chr7	150080788	150081340	Module_35303
chr3	150087885	150088436	Module_26824
chr3	150097275	150097775	Module_26825
chr7	150098981	150099981	Module_35304
chr3	150102453	150103075	Module_26826
chr7	150108914	150109414	Module_35305
chr3	150116835	150117335	Module_26827
chr1	150122157	150122657	Module_2287
chr7	150124626	150125126	Module_35306
chr3	150127681	150128345	Module_26828
chr3	150128499	150128999	Module_26829
chr1	150134222	150134722	Module_2288
chr1	150134990	150135905	Module_2289
chrX	150137279	150138083	Module_40158
chrX	150143954	150144792	Module_40159
chr2	150148231	150148748	Module_21102
chrX	150152818	150153318	Module_40160
chr5	150158018	150158802	Module_30665
chrX	150159193	150159693	Module_40161
chr5	150162770	150163479	Module_30666
chr5	150169066	150170404	Module_30667
chr2	150169986	150170541	Module_21103
chr2	150171128	150171661	Module_21104
chr5	150180713	150181440	Module_30668
chr1	150185711	150186439	Module_2290
chr6	150189266	150189853	Module_33043
chr6	150205228	150205728	Module_33044
chr1	150206777	150207601	Module_2291
chr2	150222777	150223277	Module_21105
chr1	150228120	150228873	Module_2292
chr1	150228993	150229605	Module_2293
chr1	150232135	150232788	Module_2294
chr3	150245480	150245980	Module_26830
chrX	150250611	150251195	Module_40162
chr3	150256422	150256922	Module_26831
chr6	150259516	150260016	Module_33045
chr1	150274664	150275385	Module_2295
chr6	150286391	150286958	Module_33046
chr3	150305971	150306471	Module_26832
chr6	150311730	150312230	Module_33047
chr3	150316632	150317913	Module_26833
chrX	150321669	150322169	Module_40163
chr3	150325356	150325856	Module_26834
chrX	150343176	150344510	Module_40164
chr6	150358631	150359209	Module_33048
chr6	150391994	150392539	Module_33049
chr5	150395546	150396046	Module_30669
chrX	150395836	150396585	Module_40165
chr6	150397315	150397815	Module_33050
chr6	150401626	150402282	Module_33051
chrX	150408194	150408842	Module_40166
chr6	150409950	150410450	Module_33052
chr5	150431243	150431743	Module_30670
chr3	150439185	150439754	Module_26835
chr1	150444906	150445761	Module_2296
chr5	150446528	150447323	Module_30671
chrX	150447786	150448286	Module_40167
chr3	150451123	150451623	Module_26836
chr2	150453873	150454381	Module_21106
chr3	150453953	150454467	Module_26837
chr2	150453983	150454491	Module_21107
chr3	150453999	150454499	Module_26838
chr2	150454013	150454513	Module_21108
chr5	150455219	150455719	Module_30672
chr5	150466347	150467070	Module_30673
chr2	150467447	150467947	Module_21109
chr3	150479515	150480076	Module_26839
chr3	150480208	150480708	Module_26840
chr3	150483784	150484284	Module_26841
chr5	150503696	150504196	Module_30674
chr1	150504737	150505241	Module_2297
chr1	150506479	150506979	Module_2298
chr3	150515814	150516449	Module_26842
chr5	150521004	150521578	Module_30675
chrX	150528499	150529144	Module_40168
chr5	150530000	150530606	Module_30676
chr1	150533507	150535106	Module_2299
chr5	150535434	150535934	Module_30677
chrX	150539226	150539939	Module_40169
chr1	150539869	150541218	Module_2300
chr1	150542529	150543029	Module_2301
chr5	150544164	150544842	Module_30678
chr1	150544392	150544892	Module_2302
chr1	150545676	150546176	Module_2303
chr5	150554026	150554526	Module_30679
chrX	150561919	150562621	Module_40170
chr1	150576937	150577528	Module_2304
chr5	150593418	150594131	Module_30680
chr1	150593814	150594314	Module_2305
chr1	150607277	150607831	Module_2306
chr1	150613763	150614263	Module_2307
chr5	150617891	150619437	Module_30681
chr5	150620327	150620827	Module_30682
chr7	150659839	150660612	Module_35307
chr7	150666441	150666980	Module_35308
chr7	150668247	150668840	Module_35309
chr7	150670821	150671374	Module_35310
chr7	150671521	150672299	Module_35311
chr7	150676005	150676639	Module_35312
chr7	150677869	150678369	Module_35313
chr7	150683199	150683699	Module_35314
chr7	150685554	150686183	Module_35315
chr7	150689678	150690297	Module_35316
chr7	150693670	150694262	Module_35317
chr7	150705637	150706313	Module_35318
chr7	150707335	150707948	Module_35319
chr7	150709960	150711309	Module_35320
chr7	150715028	150716639	Module_35321
chr7	150717239	150717939	Module_35322
chr7	150724229	150724729	Module_35323
chrX	150739009	150739509	Module_40171
chr7	150747949	150748651	Module_35324
chr7	150757288	150757788	Module_35325
chr7	150759306	150760511	Module_35326
chr7	150764821	150765384	Module_35327
chr7	150773803	150774472	Module_35328
chr1	150779038	150779538	Module_2308
chr7	150784273	150784773	Module_35329
chr3	150784856	150785376	Module_26843
chr7	150785667	150786167	Module_35330
chr7	150786275	150786861	Module_35331
chr7	150788454	150789057	Module_35332
chr3	150800771	150801271	Module_26844
chr7	150801588	150802105	Module_35333
chr3	150802962	150803842	Module_26845
chr3	150811490	150811990	Module_26846
chr7	150822816	150823316	Module_35334
chr3	150825422	150826030	Module_26847
chrX	150880187	150880687	Module_40172
chrX	150882799	150883299	Module_40173
chr1	150884814	150885314	Module_2309
chrX	150890735	150891350	Module_40174
chr1	150894800	150895300	Module_2310
chr7	150896487	150896987	Module_35335
chrX	150917891	150918554	Module_40175
chr7	150940041	150940541	Module_35336
chr7	150942271	150943036	Module_35337
chr1	150944260	150944898	Module_2311
chr1	150945609	150946109	Module_2312
chr7	150945687	150946428	Module_35338
chr1	150946092	150946853	Module_2313
chr7	150948717	150949502	Module_35339
chr7	150949977	150950517	Module_35340
chr1	150951692	150952376	Module_2314
chr1	150968251	150968767	Module_2315
chr7	150972545	150973045	Module_35341
chr1	150978938	150979530	Module_2316
chr5	150999310	150999941	Module_30683
chr7	151000529	151001121	Module_35342
chr1	151020717	151021224	Module_2317
chr3	151022707	151023243	Module_26848
chr3	151023976	151024476	Module_26849
chr3	151025091	151025591	Module_26850
chr7	151025550	151026050	Module_35343
chr5	151028397	151028946	Module_30684
chr1	151031023	151031523	Module_2318
chr1	151032681	151033235	Module_2319
chr1	151033440	151033940	Module_2320
chr5	151038492	151038992	Module_30685
chr7	151047150	151047717	Module_35344
chr5	151058012	151058512	Module_30686
chr5	151064282	151065006	Module_30687
chr5	151075948	151076744	Module_30688
chr7	151078056	151078884	Module_35345
chr5	151078559	151079213	Module_30689
chr7	151092334	151092834	Module_35346
chr7	151093352	151093852	Module_35347
chr7	151097713	151098519	Module_35348
chr1	151103531	151104212	Module_2321
chr1	151104349	151106223	Module_2322
chr7	151107859	151108359	Module_35349
chr3	151110722	151111287	Module_26851
chr7	151113323	151113911	Module_35350
chr1	151116632	151117132	Module_2323
chr1	151117555	151118364	Module_2324
chr5	151119477	151120448	Module_30690
chr5	151122335	151122835	Module_30691
chr7	151124405	151124905	Module_35351
chr7	151125683	151126269	Module_35352
chr5	151137174	151137674	Module_30692
chrX	151142112	151142612	Module_40176
chr7	151145270	151146029	Module_35353
chr5	151149980	151150622	Module_30693
chr6	151150184	151150684	Module_33053
chr7	151156842	151157618	Module_35354
chr5	151159975	151160475	Module_30694
chr5	151163146	151163646	Module_30695
chr7	151168769	151169269	Module_35355
chr6	151169291	151169866	Module_33054
chr6	151179028	151179528	Module_33055
chr2	151184267	151184769	Module_21110
chr6	151187331	151187903	Module_33056
chr6	151199642	151200287	Module_33057
chr7	151203849	151204349	Module_35356
chr7	151206251	151206751	Module_35357
chr7	151215004	151215639	Module_35358
chr1	151223964	151224482	Module_2325
chr7	151236040	151236619	Module_35359
chr1	151267217	151267980	Module_2326
chr2	151281645	151282145	Module_21111
chr1	151282337	151283019	Module_2327
chr1	151313187	151314001	Module_2328
chr7	151328878	151329535	Module_35360
chr2	151341603	151342235	Module_21112
chr2	151342362	151342870	Module_21113
chr1	151342399	151342899	Module_2329
chr2	151342512	151343378	Module_21114
chr1	151375483	151375983	Module_2330
chr2	151385747	151386375	Module_21115
chr1	151430696	151431353	Module_2331
chr1	151445683	151446251	Module_2332
chr4	151467429	151467929	Module_28745
chr1	151485196	151485924	Module_2333
chr1	151488516	151489016	Module_2334
chr4	151499960	151500460	Module_28746
chr4	151500803	151501303	Module_28747
chr4	151504765	151505265	Module_28748
chr1	151507095	151507706	Module_2335
chr7	151511226	151511726	Module_35361
chr4	151512462	151512962	Module_28749
chr1	151513304	151513804	Module_2336
chr1	151519485	151520596	Module_2337
chr6	151530358	151530858	Module_33058
chr7	151534592	151535340	Module_35362
chr6	151550480	151550980	Module_33059
chr7	151560443	151560943	Module_35363
chr6	151561894	151562524	Module_33060
chr7	151564931	151565836	Module_35364
chr1	151566218	151567043	Module_2338
chr7	151572238	151573597	Module_35365
chr7	151588589	151589089	Module_35366
chr7	151591400	151591900	Module_35367
chr7	151593888	151594732	Module_35368
chrX	151596814	151597314	Module_40177
chr6	151597410	151597962	Module_33061
chr6	151633977	151634477	Module_33062
chr7	151689287	151689850	Module_35369
chr7	151691194	151691793	Module_35370
chr6	151701380	151702319	Module_33063
chr6	151710666	151711938	Module_33064
chr6	151722513	151723013	Module_33065
chr6	151728879	151729379	Module_33066
chr7	151732384	151732964	Module_35371
chr7	151747530	151748030	Module_35372
chr6	151752158	151752658	Module_33067
chr1	151771588	151772165	Module_2339
chr2	151788023	151788523	Module_21116
chr6	151796770	151797340	Module_33068
chr1	151798301	151799109	Module_2340
chr1	151801668	151802168	Module_2341
chrX	151804424	151804924	Module_40178
chr1	151808769	151809285	Module_2342
chrX	151809506	151810874	Module_40179
chr1	151811444	151812493	Module_2343
chr1	151818512	151819131	Module_2344
chrX	151826845	151827345	Module_40180
chr1	151833111	151833767	Module_2345
chr4	151921900	151922634	Module_28750
chr4	151928272	151928772	Module_28751
chr1	151945311	151945811	Module_2346
chr1	151958725	151959225	Module_2347
chr1	151964693	151965349	Module_2348
chr1	151965508	151966008	Module_2349
chr4	151967180	151967680	Module_28752
chr2	151968244	151968744	Module_21117
chr4	151970435	151971124	Module_28753
chr1	151973910	151974493	Module_2350
chr3	151979065	151979570	Module_26852
chr1	151985928	151986428	Module_2351
chr3	151986234	151986904	Module_26853
chr3	151996540	151997040	Module_26854
chr1	152006787	152007444	Module_2352
chr1	152008028	152008563	Module_2353
chr4	152008536	152009165	Module_28754
chr2	152015541	152016041	Module_21118
chr1	152016049	152016778	Module_2354
chr1	152020393	152021091	Module_2355
chr3	152022742	152023378	Module_26855
chr3	152025761	152026587	Module_26856
chr4	152026640	152027230	Module_28755
chr2	152031696	152032196	Module_21119
chr4	152034356	152034856	Module_28756
chr4	152035381	152035881	Module_28757
chr4	152038282	152038782	Module_28758
chrX	152040551	152041051	Module_40181
chr3	152045005	152045505	Module_26857
chrX	152061518	152062137	Module_40182
chrX	152066051	152066707	Module_40183
chrX	152072820	152073459	Module_40184
chrX	152075465	152075992	Module_40185
chrX	152084305	152084805	Module_40186
chr4	152090136	152090636	Module_28759
chrX	152109943	152110506	Module_40187
chr4	152124204	152124704	Module_28760
chrX	152127326	152127826	Module_40188
chr4	152156390	152156890	Module_28761
chr4	152157086	152157586	Module_28762
chr2	152171478	152171978	Module_21120
chr4	152171711	152172261	Module_28763
chr2	152171768	152172268	Module_21121
chr4	152171771	152172360	Module_28764
chr2	152171886	152172849	Module_21122
chr2	152189395	152190065	Module_21123
chr2	152195675	152196205	Module_21124
chrX	152200922	152201422	Module_40189
chr4	152205846	152206457	Module_28765
chr4	152214741	152215241	Module_28766
chr7	152240896	152241455	Module_35373
chr7	152241714	152242386	Module_35374
chr4	152245616	152246866	Module_28767
chr2	152265283	152265792	Module_21125
chr4	152283665	152284170	Module_28768
chr4	152328871	152329500	Module_28769
chr4	152338019	152338747	Module_28770
chr4	152351781	152352281	Module_28771
chr4	152364115	152364615	Module_28772
chr4	152405471	152406176	Module_28773
chr4	152410434	152410934	Module_28774
chrX	152419581	152420081	Module_40190
chr3	152553000	152553719	Module_26858
chr3	152578409	152578909	Module_26859
chr4	152609284	152609784	Module_28775
chrX	152615922	152616422	Module_40191
chr2	152616621	152617121	Module_21126
chr7	152622388	152622888	Module_35375
chr4	152640091	152640591	Module_28776
chrX	152641559	152642059	Module_40192
chr4	152646111	152646611	Module_28777
chr4	152651044	152651716	Module_28778
chrX	152665584	152666084	Module_40193
chr4	152665623	152666190	Module_28779
chr4	152666627	152667127	Module_28780
chrX	152676409	152677420	Module_40194
chr4	152706727	152707901	Module_28781
chr2	152725660	152726160	Module_21127
chr4	152732216	152732975	Module_28782
chrX	152740020	152740733	Module_40195
chrX	152742318	152742818	Module_40196
chrX	152757015	152757575	Module_40197
chrX	152772798	152773413	Module_40198
chrX	152782939	152783534	Module_40199
chr4	152795389	152795983	Module_28783
chr4	152800693	152801193	Module_28784
chrX	152820042	152820542	Module_40200
chrX	152831300	152831957	Module_40201
chrX	152843634	152844296	Module_40202
chr3	152856234	152856734	Module_26860
chrX	152875277	152876055	Module_40203
chr3	152878240	152879476	Module_26861
chr3	152891527	152892159	Module_26862
chrX	152912466	152912966	Module_40204
chr3	152927504	152928004	Module_26863
chrX	152933083	152933788	Module_40205
chrX	152934391	152935041	Module_40206
chrX	152949809	152950464	Module_40207
chrX	152950631	152951458	Module_40208
chrX	152952050	152952550	Module_40209
chr2	152954570	152955933	Module_21128
chr4	152966871	152967496	Module_28785
chrX	152973815	152974315	Module_40210
chrX	152991925	152992690	Module_40211
chrX	153009241	153010121	Module_40212
chrX	153031305	153031805	Module_40213
chr2	153039930	153040517	Module_21129
chrX	153047447	153047947	Module_40214
chrX	153067444	153067944	Module_40215
chrX	153077747	153078317	Module_40216
chrX	153084202	153084908	Module_40217
chr4	153086285	153086785	Module_28786
chrX	153086967	153087467	Module_40218
chr4	153090519	153091019	Module_28787
chrX	153094058	153094713	Module_40219
chrX	153110694	153111625	Module_40220
chrX	153113661	153114225	Module_40221
chrX	153128404	153128904	Module_40222
chrX	153138949	153139449	Module_40223
chrX	153144372	153144898	Module_40224
chrX	153151552	153152337	Module_40225
chrX	153174487	153174987	Module_40226
chr4	153179934	153180434	Module_28788
chr2	153192429	153193477	Module_21130
chrX	153193552	153194192	Module_40227
chr4	153199392	153200235	Module_28789
chrX	153206868	153207583	Module_40228
chrX	153212611	153213267	Module_40229
chrX	153218750	153219317	Module_40230
chr4	153231272	153231772	Module_28790
chrX	153235672	153236172	Module_40231
chr4	153236861	153237361	Module_28791
chrX	153250826	153251326	Module_40232
chrX	153264936	153265436	Module_40233
chrX	153278984	153279674	Module_40234
chr2	153290995	153291495	Module_21131
chrX	153297976	153298476	Module_40235
chrX	153301630	153302444	Module_40236
chr2	153309791	153310291	Module_21132
chrX	153311347	153312198	Module_40237
chr6	153314621	153315121	Module_33069
chrX	153339799	153340299	Module_40238
chr5	153344389	153344889	Module_30696
chr4	153346134	153346634	Module_28792
chrX	153381970	153382470	Module_40239
chrX	153391140	153391640	Module_40240
chrX	153402101	153402689	Module_40241
chr6	153431817	153432779	Module_33070
chr4	153437108	153437681	Module_28793
chr5	153438281	153439049	Module_30697
chr4	153443770	153444270	Module_28794
chr6	153444809	153445309	Module_33071
chr6	153450953	153451528	Module_33072
chr5	153451752	153452490	Module_30698
chr4	153455813	153456543	Module_28795
chr6	153461132	153461632	Module_33073
chr5	153462511	153463011	Module_30699
chr5	153463633	153464133	Module_30700
chr5	153465446	153466014	Module_30701
chr6	153466687	153467446	Module_33074
chr6	153471451	153471951	Module_33075
chr5	153487228	153487828	Module_30702
chr1	153492715	153493215	Module_2356
chr1	153499376	153499940	Module_2357
chr1	153505372	153505976	Module_2358
chr1	153510562	153511304	Module_2359
chr4	153512389	153512889	Module_28796
chr5	153518324	153518824	Module_30703
chr1	153519431	153520022	Module_2360
chr5	153536883	153537383	Module_30704
chr1	153538835	153539532	Module_2361
chr1	153540784	153541572	Module_2362
chr5	153541967	153542467	Module_30705
chr5	153543112	153543612	Module_30706
chr5	153545329	153545955	Module_30707
chr5	153546731	153547322	Module_30708
chr2	153557728	153558228	Module_21133
chr5	153559435	153560093	Module_30709
chr4	153561221	153561721	Module_28797
chr1	153571110	153571813	Module_2363
chr4	153576475	153576975	Module_28798
chr5	153576793	153577293	Module_30710
chr5	153578020	153578520	Module_30711
chr5	153579053	153579553	Module_30712
chr1	153581378	153582051	Module_2364
chr5	153584777	153585277	Module_30713
chr1	153589859	153590444	Module_2365
chr4	153595439	153595939	Module_28799
chrX	153597165	153598348	Module_40242
chr5	153598728	153599507	Module_30714
chrX	153599290	153600099	Module_40243
chr1	153599683	153600213	Module_2366
chrX	153599718	153600374	Module_40244
chrX	153601668	153602244	Module_40245
chrX	153606459	153606959	Module_40246
chrX	153608932	153609432	Module_40247
chr2	153609026	153609580	Module_21134
chrX	153609466	153610045	Module_40248
chr1	153619469	153619969	Module_2367
chr4	153621477	153621977	Module_28800
chr4	153626902	153627491	Module_28801
chrX	153629430	153629930	Module_40249
chr4	153631032	153631532	Module_28802
chrX	153637331	153638057	Module_40250
chr1	153649947	153650447	Module_2368
chr1	153651679	153652410	Module_2369
chr1	153670294	153671212	Module_2370
chr1	153717794	153718589	Module_2371
chr4	153729751	153730251	Module_28803
chrX	153745268	153745999	Module_40251
chr1	153747573	153748836	Module_2372
chrX	153755174	153755947	Module_40252
chr1	153755811	153756553	Module_2373
chrX	153762771	153763608	Module_40253
chr1	153764378	153764878	Module_2374
chr1	153767147	153767936	Module_2375
chr1	153769716	153770279	Module_2376
chr1	153770445	153770945	Module_2377
chr4	153771455	153772114	Module_28804
chr5	153775112	153775612	Module_30715
chr3	153777626	153778126	Module_26864
chr3	153780227	153780727	Module_26865
chr5	153784567	153785168	Module_30716
chr5	153824244	153824843	Module_30717
chr5	153826045	153826545	Module_30718
chr3	153832945	153833558	Module_26866
chr3	153839659	153840325	Module_26867
chr3	153840674	153841174	Module_26868
chr5	153847252	153847789	Module_30719
chr3	153849867	153850367	Module_26869
chr4	153850905	153851864	Module_28805
chr5	153853042	153853675	Module_30720
chr4	153856293	153857478	Module_28806
chr4	153858494	153858994	Module_28807
chr3	153861554	153862293	Module_26870
chr3	153862603	153863103	Module_26871
chr7	153868348	153868885	Module_35376
chr4	153870881	153871790	Module_28808
chr4	153872421	153872921	Module_28809
chr1	153894229	153894754	Module_2378
chr5	153900486	153901018	Module_30721
chr4	153902476	153902976	Module_28810
chr4	153917188	153917790	Module_28811
chr4	153922579	153923079	Module_28812
chr7	153952167	153952874	Module_35377
chr7	153956716	153957216	Module_35378
chr1	153957775	153958340	Module_2379
chr7	153984191	153984958	Module_35379
chr7	154015552	154016168	Module_35380
chr5	154026547	154027299	Module_30722
chrX	154027882	154028611	Module_40254
chr3	154034657	154035157	Module_26872
chr7	154035789	154036599	Module_35381
chr3	154037028	154037528	Module_26873
chrX	154048058	154048558	Module_40255
chrX	154049613	154050765	Module_40256
chr5	154062138	154062679	Module_30723
chr5	154070852	154072284	Module_30724
chr4	154074247	154075018	Module_28813
chr5	154076180	154076680	Module_30725
chr5	154094181	154094681	Module_30726
chr5	154100971	154102149	Module_30727
chr4	154113094	154113594	Module_28814
chr5	154120183	154120683	Module_30728
chr4	154126072	154126681	Module_28815
chr4	154126847	154127421	Module_28816
chr4	154127640	154128251	Module_28817
chr5	154134262	154135020	Module_30729
chr4	154143417	154144497	Module_28818
chr3	154145642	154146142	Module_26874
chr4	154148416	154148916	Module_28819
chr1	154154705	154155205	Module_2380
chr1	154159438	154160281	Module_2381
chr1	154164273	154164773	Module_2382
chr4	154170209	154170873	Module_28820
chr1	154171481	154172187	Module_2383
chr4	154178149	154178815	Module_28821
chr4	154179003	154179503	Module_28822
chrX	154208990	154209676	Module_40257
chr5	154214340	154214840	Module_30730
chr5	154220591	154221091	Module_30731
chr1	154245596	154246096	Module_2384
chr2	154259810	154260310	Module_21135
chrX	154277223	154277879	Module_40258
chrX	154285561	154286179	Module_40259
chr1	154297116	154299254	Module_2385
chr1	154300789	154302106	Module_2386
chr1	154307617	154308117	Module_2387
chr2	154311745	154312884	Module_21136
chrX	154314658	154315158	Module_40260
chr2	154315946	154316465	Module_21137
chr2	154317982	154318482	Module_21138
chr1	154324929	154325450	Module_2388
chr5	154325008	154325508	Module_30732
chr1	154325169	154325996	Module_2389
chr2	154333295	154334135	Module_21139
chr2	154334270	154334770	Module_21140
chr2	154335851	154336351	Module_21141
chr2	154344047	154345098	Module_21142
chr4	154373143	154373885	Module_28823
chr4	154388018	154388729	Module_28824
chr4	154394032	154394532	Module_28825
chr2	154400092	154400592	Module_21143
chr4	154407204	154408486	Module_28826
chr4	154409575	154410359	Module_28827
chr4	154457211	154457746	Module_28828
chr1	154531848	154532446	Module_2390
chr1	154544890	154545390	Module_2391
chr1	154547767	154548267	Module_2392
chr1	154575982	154576482	Module_2393
chr1	154581296	154582341	Module_2394
chr1	154583861	154584573	Module_2395
chr1	154587496	154587996	Module_2396
chr1	154599720	154600546	Module_2397
chr4	154671146	154671858	Module_28829
chr4	154685780	154686562	Module_28830
chr4	154694256	154694822	Module_28831
chr4	154702263	154703282	Module_28832
chr4	154710972	154711763	Module_28833
chr4	154711962	154712580	Module_28834
chr4	154713467	154714319	Module_28835
chr2	154729491	154730250	Module_21144
chr2	154746920	154747489	Module_21145
chr6	154754771	154755271	Module_33076
chr7	154788257	154789076	Module_35382
chr3	154788660	154789160	Module_26875
chr7	154801170	154801670	Module_35383
chr1	154813150	154813650	Module_2398
chr7	154818989	154819610	Module_35384
chr6	154822154	154822654	Module_33077
chr6	154824776	154825411	Module_33078
chr6	154830676	154831176	Module_33079
chr1	154835535	154836035	Module_2399
chr6	154837174	154837674	Module_33080
chr1	154839337	154839837	Module_2400
chr1	154841753	154842253	Module_2401
chr3	154842402	154842924	Module_26876
chr1	154850767	154851295	Module_2402
chr1	154853479	154853979	Module_2403
chr6	154858120	154858857	Module_33081
chr6	154863832	154864361	Module_33082
chrX	154866770	154867270	Module_40261
chr1	154913876	154914376	Module_2404
chr1	154916025	154916818	Module_2405
chr1	154943182	154943721	Module_2406
chr1	154944848	154945438	Module_2407
chr1	154971586	154972820	Module_2408
chr1	154973242	154974013	Module_2409
chr1	154976168	154976992	Module_2410
chr1	154980802	154981480	Module_2411
chr1	154983333	154983833	Module_2412
chr1	154984474	154985086	Module_2413
chr1	154989670	154990257	Module_2414
chr1	155017121	155017947	Module_2415
chr1	155033930	155035623	Module_2416
chr1	155042187	155042906	Module_2417
chr1	155043171	155044712	Module_2418
chr1	155053058	155053786	Module_2419
chr6	155055032	155055612	Module_33083
chr1	155057293	155057920	Module_2420
chr1	155058301	155059063	Module_2421
chr1	155063710	155064414	Module_2422
chr7	155081455	155081955	Module_35385
chr7	155090470	155091120	Module_35386
chr7	155096836	155097336	Module_35387
chr1	155098471	155099141	Module_2423
chr1	155101279	155102039	Module_2424
chr1	155102170	155103012	Module_2425
chr7	155137357	155137925	Module_35388
chr1	155138472	155140647	Module_2426
chr1	155158646	155159146	Module_2427
chr1	155163300	155163804	Module_2428
chr1	155164358	155164915	Module_2429
chr1	155165852	155166404	Module_2430
chr1	155171922	155172422	Module_2431
chr1	155175707	155176207	Module_2432
chr1	155176698	155177215	Module_2433
chr1	155189226	155189726	Module_2434
chr1	155220224	155220871	Module_2435
chr1	155247951	155248541	Module_2436
chr1	155264833	155265497	Module_2437
chr1	155290541	155291134	Module_2438
chr1	155292708	155293208	Module_2439
chr1	155294696	155295363	Module_2440
chr6	155316146	155316801	Module_33084
chr3	155325942	155326442	Module_26877
chr3	155336030	155336530	Module_26878
chr3	155338301	155338974	Module_26879
chr6	155347643	155348143	Module_33085
chr3	155351765	155352321	Module_26880
chr3	155357124	155357624	Module_26881
chr6	155359286	155359786	Module_33086
chr6	155361259	155361909	Module_33087
chr3	155365573	155366672	Module_26882
chr3	155378860	155379360	Module_26883
chr3	155382838	155383528	Module_26884
chr7	155387634	155388134	Module_35389
chr3	155399323	155399823	Module_26885
chr6	155405369	155406271	Module_33088
chr4	155411244	155411861	Module_28836
chr7	155411768	155412297	Module_35390
chr4	155411802	155413444	Module_28837
chr3	155419447	155419965	Module_26886
chr3	155422127	155422627	Module_26887
chr3	155422730	155423230	Module_26888
chr6	155427762	155428404	Module_33089
chr3	155432047	155432568	Module_26889
chr6	155433920	155434485	Module_33090
chr6	155441073	155441719	Module_33091
chr6	155442628	155443381	Module_33092
chr7	155454845	155455345	Module_35391
chr3	155455829	155456329	Module_26890
chr3	155461877	155462390	Module_26891
chr7	155462099	155462766	Module_35392
chr3	155462497	155463253	Module_26892
chr3	155463721	155464251	Module_26893
chr6	155464854	155465476	Module_33093
chr6	155469987	155470567	Module_33094
chr4	155473319	155473819	Module_28838
chr6	155473330	155473859	Module_33095
chr4	155480351	155480965	Module_28839
chr6	155495682	155496182	Module_33096
chr6	155506860	155507360	Module_33097
chr3	155508463	155509514	Module_26894
chr4	155510296	155510796	Module_28840
chr4	155547884	155548496	Module_28841
chr1	155568936	155569436	Module_2441
chr3	155589013	155589518	Module_26895
chr6	155594368	155595011	Module_33098
chr3	155606793	155607293	Module_26896
chr6	155618862	155619362	Module_33099
chr6	155622995	155623495	Module_33100
chr4	155641816	155642393	Module_28842
chr6	155648434	155649062	Module_33101
chr4	155653202	155654109	Module_28843
chr4	155660097	155660608	Module_28844
chr4	155661539	155662061	Module_28845
chr6	155661637	155662137	Module_33102
chr4	155663491	155664060	Module_28846
chr1	155666662	155667162	Module_2442
chr4	155675671	155676171	Module_28847
chr6	155687364	155687864	Module_33103
chr1	155804097	155804809	Module_2443
chr1	155829907	155830647	Module_2444
chr1	155914338	155914850	Module_2445
chr1	155915598	155916310	Module_2446
chr1	155937288	155937788	Module_2447
chr1	155945635	155946289	Module_2448
chr1	155947255	155947755	Module_2449
chr1	155953851	155954598	Module_2450
chr1	155958929	155959495	Module_2451
chr1	155995641	155996241	Module_2452
chr1	156035763	156036782	Module_2453
chr1	156040249	156040749	Module_2454
chr1	156041116	156041849	Module_2455
chr1	156043465	156043991	Module_2456
chr1	156044416	156045222	Module_2457
chr1	156046360	156047115	Module_2458
chr1	156050485	156051077	Module_2459
chr1	156060311	156061064	Module_2460
chr1	156066320	156066943	Module_2461
chr1	156074695	156075604	Module_2462
chr1	156075969	156076693	Module_2463
chr1	156085394	156085894	Module_2464
chr1	156092353	156092853	Module_2465
chr1	156093281	156093852	Module_2466
chr1	156095811	156096345	Module_2467
chr1	156099827	156100500	Module_2468
chr1	156110821	156111453	Module_2469
chr1	156115859	156116359	Module_2470
chr1	156119457	156120058	Module_2471
chr1	156130461	156131016	Module_2472
chr1	156149712	156150212	Module_2473
chr1	156151245	156152097	Module_2474
chr3	156174514	156175014	Module_26897
chr1	156195018	156195585	Module_2475
chr1	156210694	156211194	Module_2476
chr1	156216569	156217238	Module_2477
chr3	156252886	156253532	Module_26898
chr1	156260981	156261621	Module_2478
chr4	156288623	156289316	Module_28848
chr3	156323499	156324215	Module_26899
chr1	156326584	156327250	Module_2479
chr3	156348289	156348789	Module_26900
chr1	156358111	156358611	Module_2480
chr3	156361046	156361652	Module_26901
chr7	156377794	156378319	Module_35393
chr1	156389601	156390101	Module_2481
chr1	156391279	156391779	Module_2482
chr1	156399854	156400354	Module_2483
chr1	156405820	156406320	Module_2484
chr7	156409090	156409715	Module_35394
chr7	156411560	156412082	Module_35395
chr1	156426256	156427673	Module_2485
chr7	156442726	156443520	Module_35396
chr7	156447149	156447815	Module_35397
chr1	156450527	156451027	Module_2486
chr1	156458702	156459309	Module_2487
chr7	156459297	156459797	Module_35398
chr1	156459494	156460640	Module_2488
chr1	156462747	156463247	Module_2489
chr7	156466124	156466630	Module_35399
chr1	156468642	156469354	Module_2490
chr1	156472986	156473505	Module_2491
chr1	156474701	156475475	Module_2492
chr5	156546987	156547606	Module_30733
chr1	156553438	156554182	Module_2493
chr1	156554371	156555062	Module_2494
chr5	156558703	156559312	Module_30734
chr1	156562803	156563303	Module_2495
chr1	156572364	156572864	Module_2496
chr5	156575647	156576172	Module_30735
chr1	156577687	156578296	Module_2497
chr4	156588641	156589141	Module_28849
chr1	156593813	156594733	Module_2498
chr5	156596916	156597416	Module_30736
